"ind","PH","FT","Sub-population"
"Hv-2011S-3-00457",53.2815921719368,66.5794529155174,"HvDRR04"
"Hv-2011S-3-00459",64.3150922460231,74.5101989496417,"HvDRR04"
"Hv-2011S-3-00460",59.7815921719367,76.3291670479632,"HvDRR04"
"Hv-2011S-3-00462",51.5650922460231,67.3229567334757,"HvDRR04"
"Hv-2011S-3-00463",61.4622459811836,75.4654520327569,"HvDRR04"
"Hv-2011S-3-00465",NA,86.7404563239687,"HvDRR04"
"Hv-2011S-3-00468",59.6484544134814,76.347026284749,"HvDRR04"
"Hv-2011S-3-00470",47.1484544134813,68.7452718987842,"HvDRR04"
"Hv-2011S-3-00472",69.5999999456577,69.6790910721439,"HvDRR04"
"Hv-2011S-3-00473",72.8175656831799,80.5289865921968,"HvDRR04"
"Hv-2011S-3-00475",67.5999999456577,68.1595632183714,"HvDRR04"
"Hv-2011S-3-00476",64.6123637325571,64.890672232695,"HvDRR04"
"Hv-2011S-3-00477",53.3787813639213,65.058150835391,"HvDRR04"
"Hv-2011S-3-00478",63.7999999456577,71.0600434530962,"HvDRR04"
"Hv-2011S-3-00479",59.8175656831798,77.652465963658,"HvDRR04"
"Hv-2011S-3-00480",68.2815921719368,74.0497014369365,"HvDRR04"
"Hv-2011S-3-00481",64.3999999456577,69.7346466276994,"HvDRR04"
"Hv-2011S-3-00483",62.3999999456577,68.3119436718074,"HvDRR04"
"Hv-2011S-3-00484",56.4817300785649,63.3906722326949,"HvDRR04"
"Hv-2011S-3-00486",63.5999999456578,67.6520545073885,"HvDRR02"
"Hv-2011S-3-00487",63.7999999456576,68.1286820547945,"HvDRR02"
"Hv-2011S-3-00488",61.9689937089901,64.6334846884456,"HvDRR02"
"Hv-2011S-3-00489",66.1999999456577,77.4132180562708,"HvDRR02"
"Hv-2011S-3-00490",63.8069779064303,78.7503129308272,"HvDRR02"
"Hv-2011S-3-00491",44.7955793145169,74.7404563239687,"HvDRR02"
"Hv-2011S-3-00492",36.1289126478503,92.7404563239687,"HvDRR02"
"Hv-2011S-3-00494",61.4689937089901,73.0334846884455,"HvDRR02"
"Hv-2011S-3-00495",60.7999999456577,63.5423389353917,"HvDRR07"
"Hv-2011S-3-00499",64.3999999456577,61.4232431189275,"HvDRR02"
"Hv-2011S-3-00500",66.1999999456577,67.0936209866738,"HvDRR02"
"Hv-2011S-3-00501",44.4622459811836,79.7404563239687,"HvDRR02"
"Hv-2011S-3-00503",42.1240248923281,NA,"HvDRR02"
"Hv-2011S-3-00509",57.7999999456577,62.4172482297151,"HvDRR02"
"Hv-2011S-3-00510",60.1999999456577,69.8878107754966,"HvDRR02"
"Hv-2011S-3-00511",53.2815921719367,82.5222669706498,"HvDRR02"
"Hv-2011S-3-00512",57.5999999456577,69.8843641418237,"HvDRR02"
"Hv-2011S-3-00513",56.7815921719367,84.3906722326949,"HvDRR02"
"Hv-2011S-3-00515",70.71899370899,67.9621985999213,"HvDRR02"
"Hv-2011S-3-00520",48.7955793145169,83.390672232695,"HvDRR02"
"Hv-2011S-3-00521",62.7189937089901,68.9410812063596,"HvDRR02"
"Hv-2011S-3-00522",58.1999999456577,66.603694246747,"HvDRR02"
"Hv-2011S-3-00523",66.7999999456577,81.8154566760925,"HvDRR02"
"Hv-2011S-3-00524",63.3999999456577,87.3318540251397,"HvDRR02"
"Hv-2011S-3-00525",32.795579314517,102.740456323969,"HvDRR02"
"Hv-2011S-3-00526",51.1289126478503,87.7404563239687,"HvDRR02"
"Hv-2011S-3-00528",65.2189937089901,70.4718287547128,"HvDRR02"
"Hv-2011S-3-00529",49.1289126478503,80.7404563239687,"HvDRR02"
"Hv-2011S-3-00530",59.9999999456578,65.4154566760925,"HvDRR02"
"Hv-2011S-3-00532",65.7999999456577,76.0552366402512,"HvDRR02"
"Hv-2011S-3-00533",56.1999999456577,78.5818540251398,"HvDRR02"
"Hv-2011S-3-00534",64.5999999456577,66.2353919710364,"HvDRR02"
"Hv-2011S-3-00535",60.8150922460231,71.9052312225972,"HvDRR02"
"Hv-2011S-3-00536",68.1999999456578,78.898639495899,"HvDRR02"
"Hv-2011S-3-00537",69.5999999456577,77.723952779107,"HvDRR02"
"Hv-2011S-3-00538",54.5999999456577,75.0154566760925,"HvDRR02"
"Hv-2011S-3-00539",63.1999999456577,80.6154566760925,"HvDRR02"
"Hv-2011S-3-00540",60.3999999456577,62.3681203651698,"HvDRR02"
"Hv-2011S-3-00541",67.0007812651396,60.5939034007065,"HvDRR17"
"Hv-2011S-3-00542",62.1999999456577,79.2154566760925,"HvDRR02"
"Hv-2011S-3-00543",65.7999999456577,58.1109570442775,"HvDRR02"
"Hv-2011S-3-00544",64.3999999456577,67.7822656753185,"HvDRR02"
"Hv-2011S-3-00545",70.2189937089901,75.7653129716909,"HvDRR02"
"Hv-2011S-3-00546",63.3999999456577,70.103694246747,"HvDRR02"
"Hv-2011S-3-00547",69.3999999456578,78.5153483820854,"HvDRR02"
"Hv-2011S-3-00548",64.9999999456577,76.9662822051565,"HvDRR02"
"Hv-2011S-3-00549",45.1289126478503,87.7404563239687,"HvDRR02"
"Hv-2011S-3-00550",60.1441804854669,75.6789904207871,"HvDRR02"
"Hv-2011S-3-00551",51.5315921719367,67.428296692842,"HvDRR02"
"Hv-2011S-3-00552",61.3999999456577,78.8154566760925,"HvDRR02"
"Hv-2011S-3-00553",63.2189937089902,77.8342067641234,"HvDRR02"
"Hv-2011S-3-00554",50.3787813639212,72.8504568699781,"HvDRR02"
"Hv-2011S-3-00555",63.4689937089901,69.9833405851363,"HvDRR02"
"Hv-2011S-3-00556",60.7999999456577,68.4846466276994,"HvDRR02"
"Hv-2011S-3-00557",58.7999999456577,65.8628517559046,"HvDRR02"
"Hv-2011S-3-00558",70.1999999456577,70.3736557313689,"HvDRR02"
"Hv-2011S-3-00559",72.5999999456577,69.3443944908103,"HvDRR02"
"Hv-2011S-3-00560",67.5999999456577,86.5090988097603,"HvDRR02"
"Hv-2011S-3-00561",53.0315921719367,79.390672232695,"HvDRR02"
"Hv-2011S-3-00562",68.96899370899,77.0842067641234,"HvDRR02"
"Hv-2011S-3-00563",66.7999999456577,77.4154566760925,"HvDRR02"
"Hv-2011S-3-00564",72.5999999456577,79.8154566760925,"HvDRR02"
"Hv-2011S-3-00565",60.21899370899,62.888355365357,"HvDRR02"
"Hv-2011S-3-00566",29.4232777864209,NA,"HvDRR02"
"Hv-2011S-3-00567",52.0315921719368,81.2629563852641,"HvDRR02"
"Hv-2011S-3-00569",62.9999999456577,76.8986251223231,"HvDRR02"
"Hv-2011S-3-00570",67.9999999456577,77.9316024972586,"HvDRR02"
"Hv-2011S-3-00571",63.3999999456577,78.4154566760925,"HvDRR02"
"Hv-2011S-3-00573",65.1999999456577,72.6469273294538,"HvDRR02"
"Hv-2011S-3-00576",60.7999999456578,67.2154566760925,"HvDRR07"
"Hv-2011S-3-00577",73.3999999456577,74.9380364582079,"HvDRR07"
"Hv-2011S-3-00578",66.0315921719368,69.4581385278403,"HvDRR07"
"Hv-2011S-3-00579",64.9999999456577,62.9083156051486,"HvDRR07"
"Hv-2011S-3-00580",58.1999999456577,63.6805679194423,"HvDRR07"
"Hv-2011S-3-00581",60.7999999456577,75.0584897495598,"HvDRR07"
"Hv-2011S-3-00583",65.3999999456577,62.0830775188958,"HvDRR07"
"Hv-2011S-3-00584",65.973239165515,65.0268967670655,"HvDRR07"
"Hv-2011S-3-00586",67.5999999456576,71.3959842402483,"HvDRR07"
"Hv-2011S-3-00587",55.1999999456577,70.2983673870554,"HvDRR07"
"Hv-2011S-3-00588",58.9999999456577,64.1581633054228,"HvDRR07"
"Hv-2011S-3-00589",60.9999999456577,65.6479592237902,"HvDRR07"
"Hv-2011S-3-00590",69.9999999456578,67.1707204209143,"HvDRR07"
"Hv-2011S-3-00591",65.9999999456577,60.5335366254825,"HvDRR07"
"Hv-2011S-3-00592",65.5999999456577,61.7944819105347,"HvDRR07"
"Hv-2011S-3-00593",67.9999999456577,60.950372742389,"HvDRR07"
"Hv-2011S-3-00594",60.1999999456577,65.4846466276994,"HvDRR07"
"Hv-2011S-3-00595",75.1999999456577,67.2941102136458,"HvDRR07"
"Hv-2011S-3-00596",71.3999999456577,59.1399116748736,"HvDRR07"
"Hv-2011S-3-00597",62.5999999456578,65.3156689444388,"HvDRR07"
"Hv-2011S-3-00598",59.1999999456577,64.5679799610328,"HvDRR07"
"Hv-2011S-3-00599",58.5999999456577,66.2854301272709,"HvDRR07"
"Hv-2011S-3-00600",68.7999999456577,72.8401808492824,"HvDRR07"
"Hv-2011S-3-00601",71.7999999456577,59.6964921600963,"HvDRR07"
"Hv-2011S-3-00602",72.7999999456577,68.3190977844776,"HvDRR08"
"Hv-2011S-3-00603",69.5999999456577,61.6897748328276,"HvDRR07"
"Hv-2011S-3-00604",76.9999999456577,69.4961568195875,"HvDRR07"
"Hv-2011S-3-00605",69.9999999456577,72.463328798242,"HvDRR07"
"Hv-2011S-3-00606",58.5999999456578,75.2525063057808,"HvDRR07"
"Hv-2011S-3-00607",66.7999999456577,72.8994817925346,"HvDRR07"
"Hv-2011S-3-00608",63.3999999456577,78.4747596220497,"HvDRR07"
"Hv-2011S-3-00609",71.9999999456577,69.2982598592516,"HvDRR07"
"Hv-2011S-3-00610",71.5999999456577,70.923536935791,"HvDRR07"
"Hv-2011S-3-00611",69.1999999456577,64.6847425085326,"HvDRR07"
"Hv-2011S-3-00612",71.0650922460231,68.5881285794223,"HvDRR07"
"Hv-2011S-3-00613",61.9999999456577,62.9327192816594,"HvDRR07"
"Hv-2011S-3-00614",65.7999999456577,61.8819876177564,"HvDRR07"
"Hv-2011S-3-00615",68.9999999456576,67.0377107765852,"HvDRR07"
"Hv-2011S-3-00616",72.5999999456577,66.3457577388105,"HvDRR07"
"Hv-2011S-3-00617",80.1999999456577,64.4775870364537,"HvDRR07"
"Hv-2011S-3-00618",75.3999999456577,63.3179799610328,"HvDRR07"
"Hv-2011S-3-00619",65.3999999456577,72.0995554610903,"HvDRR07"
"Hv-2011S-3-00620",69.5999999456577,63.1985691229222,"HvDRR07"
"Hv-2011S-3-00621",63.5999999456577,65.5844634775162,"HvDRR07"
"Hv-2011S-3-00622",61.9999999456577,68.9846466276994,"HvDRR02"
"Hv-2011S-3-00623",71.9999999456577,69.0819402630142,"HvDRR07"
"Hv-2011S-3-00624",68.5650922460231,70.1662010707245,"HvDRR07"
"Hv-2011S-3-00625",67.1999999456577,65.6826303314652,"HvDRR07"
"Hv-2011S-3-00626",69.5999999456577,65.4961575326424,"HvDRR07"
"Hv-2011S-3-00627",72.5999999456577,59.9013132943661,"HvDRR07"
"Hv-2011S-3-00628",59.9999999456578,77.018907603142,"HvDRR07"
"Hv-2011S-3-00629",77.1240248923283,61.7404563239687,"HvDRR07"
"Hv-2011S-3-00630",64.1999999456577,65.4160216211628,"HvDRR07"
"Hv-2011S-3-00631",61.3999999456577,59.6299666764527,"HvDRR07"
"Hv-2011S-3-00632",63.1999999456578,62.7741946502983,"HvDRR07"
"Hv-2011S-3-00633",68.9999999456577,63.3457577388105,"HvDRR07"
"Hv-2011S-3-00634",61.3999999456577,74.8579484826516,"HvDRR07"
"Hv-2011S-3-00635",61.3999999456577,72.0441704372232,"HvDRR07"
"Hv-2011S-3-00636",66.7999999456577,72.5817986132044,"HvDRR07"
"Hv-2011S-3-00637",78.9999999456577,68.5150556009039,"HvDRR07"
"Hv-2011S-3-00638",71.3999999456577,68.6024685094694,"HvDRR07"
"Hv-2011S-3-00639",67.1999999456578,65.3894733552159,"HvDRR07"
"Hv-2011S-3-00640",65.1999999456577,62.4013132943661,"HvDRR07"
"Hv-2011S-3-00641",78.5999999456577,67.8921680096042,"HvDRR07"
"Hv-2011S-3-00642",66.9999999456577,66.6289817963189,"HvDRR07"
"Hv-2011S-3-00643",67.9999999456577,64.3445378552427,"HvDRR07"
"Hv-2011S-3-00644",74.7999999456577,65.6165708951217,"HvDRR07"
"Hv-2011S-3-00645",58.1999999456577,65.808044127415,"HvDRR07"
"Hv-2011S-3-00646",70.3999999456577,70.9846466276994,"HvDRR07"
"Hv-2011S-3-00647",59.9999999456577,74.6157941838611,"HvDRR07"
"Hv-2011S-3-00648",56.9999999456577,63.2654731688117,"HvDRR07"
"Hv-2011S-3-00649",81.3999999456578,66.5464218488991,"HvDRR07"
"Hv-2011S-3-00650",64.3999999456577,63.2636054822935,"HvDRR07"
"Hv-2011S-3-00651",67.7999999456577,67.4969015404428,"HvDRR07"
"Hv-2011S-3-00652",59.7999999456577,65.4662822051566,"HvDRR07"
"Hv-2011S-3-00653",70.3999999456578,67.578589736865,"HvDRR07"
"Hv-2011S-3-00654",59.3999999456578,65.0062794749675,"HvDRR07"
"Hv-2011S-3-00655",68.7999999456577,70.9683511504506,"HvDRR07"
"Hv-2011S-3-00656",72.1999999456577,65.7268393854209,"HvDRR07"
"Hv-2011S-3-00657",72.1999999456577,68.133769434717,"HvDRR07"
"Hv-2011S-3-00658",65.5999999456577,72.9017126891697,"HvDRR07"
"Hv-2011S-3-00659",63.5999999456578,61.7029005959534,"HvDRR07"
"Hv-2011S-3-00660",62.4689937089901,69.2762429937504,"HvDRR07"
"Hv-2011S-3-00662",61.5999999456577,60.677018673657,"HvDRR07"
"Hv-2011S-3-00663",57.5999999456577,66.2497449380759,"HvDRR07"
"Hv-2011S-3-00664",66.5999999456577,64.4142857544024,"HvDRR07"
"Hv-2011S-3-00665",70.5999999456577,68.0615697046225,"HvDRR07"
"Hv-2011S-3-00666",72.5999999456577,65.1875607786978,"HvDRR07"
"Hv-2011S-3-00667",69.1999999456577,61.5684831034451,"HvDRR07"
"Hv-2011S-3-00668",60.3999999456577,63.3428571829738,"HvDRR07"
"Hv-2011S-3-00669",62.5999999456577,63.221363422497,"HvDRR07"
"Hv-2011S-3-00670",58.5999999456577,70.1377551421575,"HvDRR07"
"Hv-2011S-3-00672",63.9999999456577,60.9890992942762,"HvDRR07"
"Hv-2011S-3-00673",62.3999999456577,62.0977824971805,"HvDRR07"
"Hv-2011S-3-00674",61.9999999456577,67.0154566760925,"HvDRR08"
"Hv-2011S-3-00675",71.7999999456577,68.1513132943661,"HvDRR08"
"Hv-2011S-3-00676",65.1999999456577,63.2857143258309,"HvDRR08"
"Hv-2011S-3-00677",65.1999999456577,62.6870275800804,"HvDRR08"
"Hv-2011S-3-00678",70.3999999456576,74.7791209192375,"HvDRR08"
"Hv-2011S-3-00679",64.7999999456577,77.8218552035867,"HvDRR08"
"Hv-2011S-3-00680",73.3999999456577,71.2323943754472,"HvDRR08"
"Hv-2011S-3-00681",61.3999999456576,75.7784705365495,"HvDRR08"
"Hv-2011S-3-00683",54.5999999456577,63.4013132943661,"HvDRR08"
"Hv-2011S-3-00684",68.3999999456576,66.8529261837405,"HvDRR08"
"Hv-2011S-3-00685",60.8941804854669,71.7087453544015,"HvDRR08"
"Hv-2011S-3-00686",66.9689937089901,72.5980079408235,"HvDRR08"
"Hv-2011S-3-00687",67.1999999456577,66.0714286115452,"HvDRR08"
"Hv-2011S-3-00688",78.7999999456577,66.3342401236344,"HvDRR08"
"Hv-2011S-3-00689",66.3999999456577,70.3179799610327,"HvDRR08"
"Hv-2011S-3-00690",66.2189937089901,64.7368426640565,"HvDRR08"
"Hv-2011S-3-00691",64.3999999456578,64.7282639484197,"HvDRR08"
"Hv-2011S-3-00692",65.5999999456577,66.3992481604174,"HvDRR08"
"Hv-2011S-3-00693",78.8150922460231,65.5433174431665,"HvDRR08"
"Hv-2011S-3-00694",64.1999999456578,64.3979592237901,"HvDRR08"
"Hv-2011S-3-00695",66.2189937089901,73.3342067641234,"HvDRR08"
"Hv-2011S-3-00697",62.3999999456577,64.8794103095625,"HvDRR08"
"Hv-2011S-3-00698",67.0650922460231,62.294502390413,"HvDRR07"
"Hv-2011S-3-00700",75.3999999456577,71.3795064407835,"HvDRR08"
"Hv-2011S-3-00701",63.3999999456577,70.4030612646065,"HvDRR08"
"Hv-2011S-3-00702",64.9999999456577,67.4895485884837,"HvDRR08"
"Hv-2011S-3-00703",60.71899370899,67.5884217836768,"HvDRR08"
"Hv-2011S-3-00704",60.9689937089901,62.5244505816537,"HvDRR08"
"Hv-2011S-3-00705",61.0650922460231,71.5529986850199,"HvDRR08"
"Hv-2011S-3-00706",76.9999999456577,74.2706826637355,"HvDRR08"
"Hv-2011S-3-00707",74.7189937089901,78.4848360397969,"HvDRR08"
"Hv-2011S-3-00708",60.5999999456577,64.7800739594482,"HvDRR08"
"Hv-2011S-3-00709",74.1999999456577,74.4013132943661,"HvDRR08"
"Hv-2011S-3-00710",60.1999999456577,66.8692620123148,"HvDRR08"
"Hv-2011S-3-00711",61.5999999456577,64.853694246747,"HvDRR08"
"Hv-2011S-3-00712",70.5999999456577,63.8768510579512,"HvDRR08"
"Hv-2011S-3-00713",71.7189937089901,63.7809423155642,"HvDRR08"
"Hv-2011S-3-00714",69.4689937089901,76.3239608789218,"HvDRR08"
"Hv-2011S-3-00715",70.5999999456578,61.6830357544024,"HvDRR08"
"Hv-2011S-3-00716",69.5999999456577,61.6870275800804,"HvDRR08"
"Hv-2011S-3-00717",67.1999999456577,75.9013132943661,"HvDRR08"
"Hv-2011S-3-00718",69.7999999456578,72.3180178102699,"HvDRR08"
"Hv-2011S-3-00719",59.7999999456576,64.7417467387961,"HvDRR08"
"Hv-2011S-3-00720",65.3999999456577,61.4826255227421,"HvDRR08"
"Hv-2011S-3-00722",69.7999999456577,62.9013132943661,"HvDRR08"
"Hv-2011S-3-00723",72.1999999456577,69.090202183255,"HvDRR08"
"Hv-2011S-3-00724",72.7999999456577,70.6351276243968,"HvDRR08"
"Hv-2011S-3-00726",69.1999999456577,64.4013132943661,"HvDRR08"
"Hv-2011S-3-00727",74.9999999456577,71.0169861028344,"HvDRR08"
"Hv-2011S-3-00728",47.8394352648014,75.0408881414212,"HvDRR08"
"Hv-2011S-3-00729",55.3999999456577,67.0671815072981,"HvDRR08"
"Hv-2011S-3-00730",74.46899370899,65.1141828794612,"HvDRR08"
"Hv-2011S-3-00731",58.2189937089901,69.362056117017,"HvDRR08"
"Hv-2011S-3-00732",67.3999999456577,71.5087438054241,"HvDRR08"
"Hv-2011S-3-00733",60.1999999456577,68.6895811357128,"HvDRR08"
"Hv-2011S-3-00734",78.5999999456577,72.8194536280034,"HvDRR08"
"Hv-2011S-3-00736",63.9999999456577,59.4542124943291,"HvDRR08"
"Hv-2011S-3-00737",63.8941804854669,69.1434045197601,"HvDRR08"
"Hv-2011S-3-00738",69.7999999456578,69.1691729724475,"HvDRR08"
"Hv-2011S-3-00739",71.3999999456577,72.8142084724377,"HvDRR08"
"Hv-2011S-3-00740",76.9999999456577,71.3067602441982,"HvDRR08"
"Hv-2011S-3-00741",61.7189937089901,64.4763418313027,"HvDRR08"
"Hv-2011S-3-00742",57.9999999456577,67.1001297240973,"HvDRR08"
"Hv-2011S-3-00743",58.5999999456577,64.8389356143463,"HvDRR08"
"Hv-2011S-3-00744",82.3999999456577,73.6367347339942,"HvDRR08"
"Hv-2011S-3-00745",74.9689937089901,69.0565994371793,"HvDRR08"
"Hv-2011S-3-00746",59.1999999456577,63.8630920099176,"HvDRR08"
"Hv-2011S-3-00747",65.5999999456577,63.9219780620947,"HvDRR08"
"Hv-2011S-3-00748",67.3999999456578,67.0390417437547,"HvDRR08"
"Hv-2011S-3-00749",72.3999999456577,64.353694246747,"HvDRR08"
"Hv-2011S-3-00750",62.1999999456577,73.7874357803421,"HvDRR08"
"Hv-2011S-3-00751",69.9999999456577,62.6870275800804,"HvDRR08"
"Hv-2011S-3-00752",69.1999999456577,74.5102876533404,"HvDRR08"
"Hv-2011S-3-00753",80.1999999456577,73.2085315730306,"HvDRR08"
"Hv-2011S-3-00754",76.1999999456577,69.4357960529868,"HvDRR08"
"Hv-2011S-3-00755",69.9999999456577,66.2424695679736,"HvDRR08"
"Hv-2011S-3-00756",77.5999999456577,70.1331973523371,"HvDRR08"
"Hv-2011S-3-00757",72.1999999456577,69.9694894902719,"HvDRR08"
"Hv-2011S-3-00758",65.9689937089901,64.6852863116486,"HvDRR08"
"Hv-2011S-3-00759",67.2189937089901,64.0124320568666,"HvDRR08"
"Hv-2011S-3-00760",70.3999999456578,63.9115085610508,"HvDRR08"
"Hv-2011S-3-00761",66.5999999456577,67.2633379334135,"HvDRR08"
"Hv-2011S-3-00762",59.5999999456577,66.4187075231099,"HvDRR08"
"Hv-2011S-3-00763",63.7999999456577,63.2435142578577,"HvDRR08"
"Hv-2011S-3-00765",58.1999999456577,64.6013132943661,"HvDRR08"
"Hv-2011S-3-00766",68.9999999456577,63.9346466276994,"HvDRR08"
"Hv-2011S-3-00767",94.7999999456577,71.3896249403561,"HvDRR10"
"Hv-2011S-3-00768",70.1999999456577,67.756176194789,"HvDRR08"
"Hv-2011S-3-00769",75.5999999456577,70.8926926047109,"HvDRR08"
"Hv-2011S-3-00770",71.7999999456577,71.7481203408685,"HvDRR08"
"Hv-2011S-3-00771",68.5999999456578,76.4246777803474,"HvDRR08"
"Hv-2011S-3-00773",59.9999999456577,66.6513132943661,"HvDRR08"
"Hv-2011S-3-00774",67.2189937089901,70.0883008243099,"HvDRR08"
"Hv-2011S-3-00775",69.3999999456577,62.4598826232869,"HvDRR08"
"Hv-2011S-3-00776",58.9999999456577,65.6075279836316,"HvDRR08"
"Hv-2011S-3-00778",74.1999999456577,71.4235023442641,"HvDRR09"
"Hv-2011S-3-00779",72.3999999456577,71.9649265259183,"HvDRR09"
"Hv-2011S-3-00780",72.7815921719368,71.9589956586039,"HvDRR09"
"Hv-2011S-3-00781",60.9999999456577,73.8179799610327,"HvDRR09"
"Hv-2011S-3-00782",66.1999999456577,70.9270293571816,"HvDRR09"
"Hv-2011S-3-00783",72.5999999456577,69.4581281189344,"HvDRR09"
"Hv-2011S-3-00784",68.7815921719368,74.3726961587606,"HvDRR09"
"Hv-2011S-3-00785",69.5999999456577,71.402160968285,"HvDRR09"
"Hv-2011S-3-00786",68.2815921719368,70.5267502128147,"HvDRR09"
"Hv-2011S-3-00787",64.1999999456577,72.7013504310193,"HvDRR09"
"Hv-2011S-3-00788",68.6441804854669,71.6091491509458,"HvDRR09"
"Hv-2011S-3-00789",NA,NA,"HvDRR09"
"Hv-2011S-3-00790",71.9999999456577,72.8846650925783,"HvDRR09"
"Hv-2011S-3-00791",NA,NA,"HvDRR09"
"Hv-2011S-3-00792",59.1999999456577,72.3657635869146,"HvDRR09"
"Hv-2011S-3-00793",74.5999999456577,71.4665306856704,"HvDRR09"
"Hv-2011S-3-00794",68.3999999456577,72.3026297487165,"HvDRR09"
"Hv-2011S-3-00795",65.0007812651396,77.5254039559614,"HvDRR09"
"Hv-2011S-3-00796",72.9999999456578,73.3613132943661,"HvDRR09"
"Hv-2011S-3-00797",78.2189937089901,73.5477618306458,"HvDRR09"
"Hv-2011S-3-00798",68.0315921719367,68.4384482400055,"HvDRR09"
"Hv-2011S-3-00799",73.1999999456576,71.0305649950464,"HvDRR09"
"Hv-2011S-3-00800",75.7999999456577,75.3356846926988,"HvDRR09"
"Hv-2011S-3-00801",67.2815921719367,75.2092668847372,"HvDRR09"
"Hv-2011S-3-00802",65.5999999456577,73.9764899252998,"HvDRR09"
"Hv-2011S-3-00803",63.9999999456577,70.8254750577099,"HvDRR09"
"Hv-2011S-3-00804",69.7999999456577,70.6094598380627,"HvDRR09"
"Hv-2011S-3-00805",73.9689937089901,69.0757134664923,"HvDRR09"
"Hv-2011S-3-00806",65.9999999456577,75.3134419611108,"HvDRR09"
"Hv-2011S-3-00807",73.7999999456577,72.4665306856705,"HvDRR09"
"Hv-2011S-3-00808",67.9999999456577,63.3679799610328,"HvDRR08"
"Hv-2011S-3-00809",69.7815921719368,72.8277327644099,"HvDRR09"
"Hv-2011S-3-00810",69.3999999456577,73.4585449434891,"HvDRR09"
"Hv-2011S-3-00811",75.3999999456578,70.1312824038084,"HvDRR09"
"Hv-2011S-3-00812",73.0315921719368,72.4903023736674,"HvDRR09"
"Hv-2011S-3-00813",70.5999999456577,70.0795527244998,"HvDRR09"
"Hv-2011S-3-00814",NA,NA,"HvDRR09"
"Hv-2011S-3-00815",76.9999999456577,72.8225797451933,"HvDRR09"
"Hv-2011S-3-00816",NA,NA,"HvDRR09"
"Hv-2011S-3-00817",73.2815921719367,73.4501774135867,"HvDRR09"
"Hv-2011S-3-00818",74.5999999456577,72.9409513796465,"HvDRR09"
"Hv-2011S-3-00819",66.3941804854668,72.7294046950608,"HvDRR08"
"Hv-2011S-3-00820",66.9999999456577,73.4463277237325,"HvDRR09"
"Hv-2011S-3-00821",71.5315921719368,75.6134017888721,"HvDRR09"
"Hv-2011S-3-00822",63.1999999456578,74.0679799610327,"HvDRR09"
"Hv-2011S-3-00823",67.5315921719367,72.3694529155174,"HvDRR09"
"Hv-2011S-3-00824",69.96899370899,72.9171055646237,"HvDRR09"
"Hv-2011S-3-00825",68.4689937089901,75.5842067641234,"HvDRR09"
"Hv-2011S-3-00826",72.7999999456577,73.4235355165883,"HvDRR09"
"Hv-2011S-3-00827",67.0315921719367,75.3198617371925,"HvDRR09"
"Hv-2011S-3-00828",63.5999999456577,73.590202183255,"HvDRR09"
"Hv-2011S-3-00829",69.0007812651395,74.2045674584293,"HvDRR09"
"Hv-2011S-3-00830",75.7999999456577,73.6558515332563,"HvDRR09"
"Hv-2011S-3-00831",68.9999999456577,74.7089618857245,"HvDRR09"
"Hv-2011S-3-00832",71.7815921719367,74.8084752885708,"HvDRR09"
"Hv-2011S-3-00833",69.5999999456578,72.3843537816132,"HvDRR09"
"Hv-2011S-3-00834",66.7815921719368,74.7692940111498,"HvDRR09"
"Hv-2011S-3-00835",76.7815921719368,69.0223561413238,"HvDRR09"
"Hv-2011S-3-00836",64.2815921719368,74.8291670479632,"HvDRR09"
"Hv-2011S-3-00837",75.7999999456577,74.5292517407969,"HvDRR09"
"Hv-2011S-3-00838",69.3999999456577,75.1066667067833,"HvDRR09"
"Hv-2011S-3-00839",75.0315921719368,75.1272156026859,"HvDRR09"
"Hv-2011S-3-00840",73.1999999456578,72.4628536025943,"HvDRR09"
"Hv-2011S-3-00841",72.2815921719367,72.9623581734508,"HvDRR09"
"Hv-2011S-3-00842",68.7999999456577,71.3299220135478,"HvDRR09"
"Hv-2011S-3-00843",75.5999999456577,72.9649265259183,"HvDRR09"
"Hv-2011S-3-00844",69.5999999456577,74.4649265259183,"HvDRR09"
"Hv-2011S-3-00845",68.2815921719367,74.6067894354446,"HvDRR09"
"Hv-2011S-3-00846",65.1999999456577,74.1217663202237,"HvDRR09"
"Hv-2011S-3-00847",75.9999999456577,75.8504440345083,"HvDRR09"
"Hv-2011S-3-00848",76.3999999456577,73.6192520327592,"HvDRR09"
"Hv-2011S-3-00849",62.9999999456577,72.4235355165883,"HvDRR09"
"Hv-2011S-3-00850",74.0315921719367,68.9959432670018,"HvDRR09"
"Hv-2011S-3-00851",71.9999999456577,70.2710532890024,"HvDRR09"
